,boyname,boyfreq
102,Rhett/Reid/Reed,0.002267
103,Roman,0.002262
104,Ezekiel,0.002239
105,Xavier,0.002228
106,Leonardo,0.00218
107,Bryson,0.0021739999999999997
108,Malachi/Malik/Malakai,0.0021609999999999997
109,Axel,0.002102
110,Alan/Elian/Allen/Allan,0.002094
111,Everett,0.002074
112,Parker,0.002062
113,Rowan/Rowen/Rohan,0.002045
114,Silas/Sylas,0.0020199999999999997
115,Declan,0.001966
116,Kayson/Kason/Kyson/Cason/Kaison/Cayson,0.0019560000000000003
117,Tristan/Tristen/Tristian,0.001952
118,Kai/Kye,0.0019329999999999998
119,Camden/Kamden/Kamdyn/Camdyn,0.001912
120,Nathaniel/Nathanael,0.00191
121,Killian/Kylan/Callen/Callan/Kellan/Kellen/Kylen,0.001897
122,Cole/Kole,0.00188
123,Wesley,0.001871
124,Matias/Mathias/Matthias,0.0018560000000000002
125,Vincent,0.001841
126,Steven/Stephen/Stefan,0.001817
127,Bentley/Bentlee,0.00181
128,Harrison,0.00176
129,Kingston,0.001726
130,Emmanuel/Emanuel/Immanuel,0.001721
131,Dean/Danny/Dane/Dwayne,0.0017109999999999998
132,Tyler,0.0017100000000000001
133,Braxton/Brixton,0.001704
134,Bennett,0.001696
135,Bryan/Brian,0.001686
136,Ryker,0.0016710000000000002
137,Brandon,0.00165
138,Abraham/Ibrahim,0.001624
139,Luis,0.001599
140,George,0.001586
141,Calvin/Kelvin,0.0015689999999999999
142,Dawson/Tyson,0.001557
143,Waylon/Elon,0.0015530000000000001
144,Ryder,0.001547
145,Finn/Ben/Van,0.001519
146,Maxwell,0.001491
147,Max,0.0014810000000000001
148,Carlos,0.001472
149,Zayden/Zaiden,0.001467
150,King/Kyng,0.0014659999999999999
151,Juan,0.001465
152,Maddox,0.00145
153,Justin,0.0014449999999999999
154,Giovanni,0.001424
155,Brody/Brodie,0.001399
156,Kyrie/Kyree/Gary/Khari,0.001389
157,Abel,0.001381
158,Jesus,0.001364
159,Beau,0.001335
160,Kade/Cade/Keith/Chad,0.001325
161,Alex,0.001299
162,Jasper,0.001288
163,Blake,0.001268
164,Colin/Collin,0.001235
165,Brooks,0.001228
166,Antonio,0.001219
167,Brantley/Brentley,0.001208
168,Timothy,0.001208
169,Edward,0.001176
170,August,0.001174
171,Xander,0.00117
172,Lorenzo,0.0011619999999999998
173,Bryce,0.001155
174,Victor,0.001147
175,Omar/Omari,0.001138
176,Milo,0.0011330000000000001
177,Miguel,0.001126
178,Graham,0.0011220000000000002
179,Grant,0.001121
180,Tucker,0.001116
181,Zion,0.001116
182,Mark/Marc,0.0011020000000000001
183,Richard,0.001099
184,Joel,0.001099
185,Patrick,0.001094
186,Emiliano,0.001093
187,Avery,0.001088
188,Marcus/Markus,0.001082
189,Charlie/Carl,0.001067
190,Javier/Jabari/Jeffery,0.001065
191,River,0.0010630000000000001
192,Derek/Derrick,0.00104
193,Ace/Asa,0.00103
194,Messiah,0.0010279999999999998
195,Jax/Jaxx,0.0010249999999999999
196,Kane/Kian/Cain,0.001021
197,Preston,0.001013
198,Oscar,0.001008
199,Rafael/Raphael,0.000998
200,Alejandro,0.000982
201,Gunner/Gunnar,0.000962
202,Corbin/Korbin/Korbyn,0.0009549999999999999
203,Walter/Wilder,0.0009549999999999999
204,Ronan/Ronin,0.000954
205,Cohen/Kohen/Coen,0.0009419999999999999
206,Peter,0.0009390000000000001
207,Cody/Koda/Kody,0.000939
208,Maximus,0.000935
209,Barrett,0.0009339999999999999
210,Lane/Layne/Lian,0.000912
211,Andres,0.0009
212,Holden,0.000892
213,Legend,0.000891
214,Finley/Finnley,0.00089
215,Knox,0.00088
216,Paxton,0.000869
217,Brady/Brett,0.000862
218,Griffin,0.0008619999999999999
219,Kenneth,0.000858
220,Beckett,0.0008539999999999999
221,Enzo,0.0008529999999999999
222,Arthur,0.000851
223,Adriel,0.000851
224,Felix,0.000849
225,Philip/Phillip/Felipe,0.000844
226,Paul,0.000842
227,Colt,0.000837
228,Rylan/Raylan,0.000836
229,Bodhi/Bodie/Bode,0.0008299999999999999
230,Leon,0.0008269999999999999
231,Archer,0.0008210000000000001
232,Israel,0.000816
233,Seth/Zaid/Zayd,0.0008129999999999999
234,Warren/Aryan/Arian,0.0007990000000000001
235,Theo,0.000799
236,Remington,0.00079
237,Mohamed/Mohammad/Mohammed,0.000788
238,Ari/Harry/Ira,0.000778
239,Kasen/Kaysen/Casen,0.0007740000000000001
240,Emilio,0.0007700000000000001
241,Bradley,0.0007700000000000001
242,Jaylen/Jalen,0.000762
243,Rhys/Reece/Reese,0.000755
244,Riley,0.000754
245,Phoenix,0.000749
246,Clayton,0.000746
247,Simon,0.0007440000000000001
248,Nash,0.000725
249,Zander,0.000717
250,Nico/Niko,0.0007160000000000001
251,Jorge,0.000714
252,Louis,0.000709
253,Jett/Jad,0.000692
254,Leonel/Lionel,0.0006919999999999999
255,Walker,0.000691
256,Maximiliano,0.000688
257,Chance,0.000676
258,Martin,0.000667
259,Tobias,0.00066
260,Jaime/Jimmy/Jamie,0.000656
261,Arlo,0.000651
262,Marshall/Marcel,0.00065
263,Iker,0.00065
264,Emerson,0.000642
265,Francisco,0.00064
266,Dallas,0.0006320000000000001
267,Cannon/Kannon/Gannon,0.000632
268,Manuel,0.000625
269,Atlas,0.000624
270,Devin/Davian,0.000623
271,Jensen,0.000616
272,Beckham,0.0006129999999999999
273,Daxton,0.00061
274,Keegan/Keagan,0.0006039999999999999
275,Anderson,0.000602
276,Landen/Landyn,0.000601
277,Raymond,0.000596
278,Kairo/Cairo,0.000595
279,Orion,0.000592
280,Tanner,0.000588
281,Kyler,0.000585
282,Ricardo,0.00058
283,Spencer,0.000571
284,Gideon,0.000566
285,Fernando,0.0005650000000000001
286,Raiden/Rayden,0.000561
287,Titus,0.000558
288,Drew/Trey,0.0005579999999999999
289,Travis,0.000556
290,Eduardo,0.000553
291,Dante,0.000552
292,Prince,0.000549
293,Hendrix,0.000532
294,Crew/Grey/Krew,0.000532
295,Fabian/Vivaan,0.000531
296,Desmond,0.000531
297,Donovan,0.000529
298,Peyton/Payton,0.000529
299,Mario,0.000528
300,Atticus,0.0005269999999999999
301,Garrett,0.000524
302,Cruz,0.000524
303,Hector,0.000522
304,Angelo,0.000521
305,Khalil/Kalel,0.000521
306,Jeffrey,0.0005200000000000001
307,Cesar,0.000517
308,Odin,0.000513
309,Jayceon,0.0005110000000000001
310,Romeo,0.0005070000000000001
311,Grady/Creed,0.000507
312,Julius,0.0005059999999999999
313,Hayes,0.000502
314,Muhammad,0.0004980000000000001
315,Jaxton,0.000495
316,Joaquin,0.000489
317,Dakota,0.00048499999999999997
318,Major,0.00048499999999999997
319,Sergio,0.00048300000000000003
320,Edgar,0.00047699999999999994
321,Ismael,0.00047400000000000003
322,Abram/Ephraim,0.00047400000000000003
323,Marco,0.00047400000000000003
324,Alonzo/Alonso,0.000471
325,Troy,0.000469
326,Nasir,0.000468
327,Conner,0.000466
328,Adonis,0.000462
329,Darren/Darian/Darwin,0.000461
330,Jared,0.000459
331,Rory,0.00045700000000000005
332,Jamari/Jamir,0.00045599999999999997
333,Andy,0.000455
334,Lennox,0.000452
335,Corey/Cory,0.00044300000000000003
336,Clark,0.00044100000000000004
337,Trevor,0.00044
338,Lawson,0.00044
339,Gage,0.00043499999999999995
340,Skyler/Skylar,0.000429
341,Quinn,0.000429
342,Brycen/Brysen,0.000427
343,Sullivan,0.00042300000000000004
344,Solomon,0.00042
345,Cyrus,0.00041799999999999997
346,Pedro,0.000417
347,Frank,0.00041600000000000003
348,Malcolm,0.000414
349,Nehemiah,0.000412
350,Dalton,0.000411
351,Jay,0.00041
352,Winston,0.000408
353,Noel,0.00040599999999999995
354,Princeton,0.00040599999999999995
355,Sterling,0.00040300000000000004
356,Gregory,0.00040300000000000004
357,Dillon/Talon,0.00039999999999999996
358,Russell,0.000396
359,Finnegan,0.000396
360,Ruben,0.000389
361,Dorian/Torin,0.000388
362,Porter,0.000386
363,Leland,0.000386
364,Kendrick,0.000386
365,Gianni,0.000386
366,Pablo,0.00038500000000000003
367,Hugo,0.000376
368,Remy,0.000373
369,Ezequiel,0.00037200000000000004
370,Damon,0.000371
371,Ares/Aries,0.000366
372,Otto,0.000364
373,Marcos,0.000363
374,Bowen,0.000363
375,Royce,0.00035800000000000003
376,Franklin,0.00035800000000000003
377,Forrest/Forest,0.00035800000000000003
378,Jonas,0.000357
379,Sage,0.000356
380,Bo/Bowie,0.00035500000000000006
381,Esteban,0.000354
382,Kashton,0.00035299999999999996
383,Drake,0.00035299999999999996
384,Roberto,0.000352
385,Harvey,0.00035099999999999997
386,Alexis,0.00035
387,Maximilian,0.000346
388,Joe/Joey,0.000344
389,Milan,0.000342
390,Albert,0.000341
391,Dax,0.00033999999999999997
392,Hank,0.000335
393,Zeke/Zakai,0.00033299999999999996
394,Ray/Rey,0.000331
395,Memphis,0.000331
396,Oakley,0.00032900000000000003
397,Salvador/Salvatore,0.000329
398,Augustus,0.000327
399,Moises,0.000324
400,Armani,0.000322
401,Benson,0.000321
402,Braylen,0.00032
403,Dariel/Terrell,0.00031900000000000006
404,Armando,0.00031600000000000004
405,Nikolai,0.000315
406,Bruce,0.000315
407,Dexter,0.000315
408,Enrique,0.000315
409,Rocco,0.000314
410,Francis,0.000314
411,Royal,0.00031299999999999996
412,Deacon,0.00031099999999999997
413,Arjun,0.00031099999999999997
414,Pierce,0.000303
415,Uriel,0.000301
416,Ronald,0.0003
417,Hassan/Ishaan,0.000299
418,Tate,0.000299
419,Luciano,0.000299
420,Frederick,0.000298
421,Kieran,0.000298
422,Moses,0.000297
423,Lawrence,0.000297
424,Rodrigo,0.000296
425,Nixon,0.000294
426,Leonidas,0.000294
427,Chandler,0.000292
428,Davis,0.00028900000000000003
429,Darius,0.000285
430,Raul,0.00028399999999999996
431,Isaias,0.00028399999999999996
432,Shepherd/Shepard,0.00028300000000000005
433,Trenton,0.000283
434,Apollo,0.00028199999999999997
435,Scott,0.00028
436,Julio,0.000279
437,Flynn/Blaine,0.00027800000000000004
438,Santino,0.000278
439,Dustin,0.000277
440,Donald,0.000276
441,Saul,0.000276
442,Taylor,0.000276
443,Ayaan,0.00027400000000000005
444,Duke,0.000273
445,Ryland,0.000273
446,Tatum,0.000272
447,Moshe,0.00027
448,Edison,0.000269
449,Alec,0.000268
450,Conrad,0.000266
451,Keaton,0.000266
452,Roy,0.000266
453,Roland,0.000265
454,Quentin,0.000265
455,Samson,0.000262
456,Lewis,0.000262
457,Brock,0.000261
458,Kamari,0.00025699999999999996
459,Braylon,0.00025699999999999996
460,Terrance/Terrence,0.00025600000000000004
461,Dennis,0.000256
462,Canaan/Keenan,0.000255
463,Justice,0.00025499999999999996
464,Soren,0.00025499999999999996
465,Callum,0.00025499999999999996
466,Rayan,0.000254
467,Aarav,0.00025299999999999997
468,Gerardo,0.00025299999999999997
469,Brendan,0.000251
470,Yusuf,0.000251
471,Kobe,0.000248
472,Johan,0.000245
473,Marvin,0.000245
474,Stetson,0.000242
475,Ty,0.000242
476,Tony,0.000241
477,Ariel,0.000241
478,Cullen,0.00023999999999999998
479,Uriah,0.000239
480,Sincere,0.000239
481,Colby,0.00023700000000000001
482,Quinton,0.000236
483,Axton,0.000236
484,Cassius,0.000236
485,Sam,0.000234
486,Mauricio,0.000234
487,Alessandro,0.000234
488,Jerry,0.000234
489,Dangelo/Deangelo,0.00023300000000000003
490,Dakari/Decker,0.000231
491,Arturo,0.000229
492,Fletcher,0.000229
493,Alberto,0.000229
494,Gustavo,0.000229
495,Abdiel,0.00022799999999999999
496,Marcelo,0.00022799999999999999
497,Chris,0.000227
498,Alfredo,0.000227
499,Hamza,0.000227
500,Curtis,0.000226
501,Quincy,0.000223
502,Wilson,0.000221
503,Neil,0.00022
504,Leonard,0.000215
505,Ford,0.00021400000000000002
506,Roger,0.000213
507,Rex,0.000213
508,Boston,0.00021
509,Colson,0.00021
510,Alden,0.00021
511,Briggs,0.00020899999999999998
512,Kingsley,0.000207
513,Valentino,0.000205
514,Vihaan,0.000204
515,Lucian,0.00020299999999999997
516,Mitchell,0.00020299999999999997
517,Lance,0.00020299999999999997
518,Alvin,0.00020099999999999998
519,Tripp,0.0002
520,Amos,0.0002
521,Zaire,0.0002
522,Layton,0.000198
523,Colten,0.000197
524,Orlando,0.000196
525,Bruno,0.000196
526,Sonny,0.000196
527,Brennan,0.000196
528,Devon,0.000195
529,Huxley,0.000195
530,Boone,0.000195
531,Maurice,0.000194
532,Nelson,0.000193
533,Randy,0.000192
534,Douglas,0.000192
535,Jaziel,0.00018999999999999998
536,Denver,0.00018999999999999998
537,Titan,0.00018999999999999998
538,Lennon,0.00018999999999999998
539,Jefferson,0.00018899999999999999
540,Ricky,0.00018899999999999999
541,Lochlan,0.000185
542,Bryant,0.000184
543,Langston,0.000184
544,Lachlan,0.000183
545,Clay,0.000182
546,Lee,0.000181
547,Abdullah,0.000181
548,Leandro,0.000181
549,Baylor,0.000181
550,Kareem,0.00017900000000000001
551,Crosby,0.000178
552,Demetrius,0.000178
553,Deandre,0.000178
554,Ridge,0.000177
555,Bronson,0.000177
556,Stanley,0.000176
557,Jedidiah,0.000176
558,Larry,0.000176
559,Watson,0.000175
560,Thaddeus,0.000175
561,Shiloh,0.000175
562,Baker,0.000174
563,Vicente,0.000174
564,Jagger,0.000173
565,Carmelo,0.000172
566,Graysen,0.000171
567,Melvin,0.000171
568,Yosef,0.00016999999999999999
569,Clyde,0.00016999999999999999
570,Ernesto,0.00016999999999999999
571,Tommy,0.000169
572,Ramon,0.000168
573,Samir,0.000168
574,Santana,0.000168
575,Wells,0.000167
576,Brecken,0.000166
577,Byron,0.000166
578,Otis,0.000166
579,Reyansh,0.000166
580,Axl,0.000165
581,Trace,0.000165
582,Morgan,0.000164
583,Musa,0.000164
584,Harlan,0.000164
585,Enoch,0.00016299999999999998
586,Henrik,0.000162
587,Vincenzo,0.000161
588,Houston,0.000161
589,Guillermo,0.000161
590,Terry,0.00016
591,Castiel,0.00015900000000000002
592,Kamryn,0.00015800000000000002
593,Augustine,0.00015800000000000002
594,Jamal,0.000157
595,Chaim,0.000156
596,Jaxtyn,0.000155
597,Branson,0.000155
598,Madden,0.000153
599,Magnus,0.000151
600,Sutton,0.000151
601,Harley,0.000151
602,Jaxen,0.000151
603,Dash,0.00015
604,Westley,0.000149
605,Anders,0.000149
606,Emory,0.000148
607,Yousef,0.000148
608,Junior,0.000147
609,Mordechai,0.000147
610,Jadiel,0.000147
611,Harold,0.000146
612,Eliseo,0.000146
613,Fisher,0.000146
614,Maximo,0.000146
615,Damari,0.000145
616,Trent,0.000145
617,Caspian,0.000145
618,Fox,0.000145
619,Franco,0.000144
620,Keanu,0.000144
621,Briar,0.000144
622,Hugh,0.000144
623,Yahir,0.000144
624,Thatcher,0.00014199999999999998
625,Kaiser,0.00014199999999999998
626,Merrick,0.00014199999999999998
627,Koa,0.00014199999999999998
628,Rodney,0.00014099999999999998
629,Rudy,0.00014
630,London,0.00014
631,Brayan,0.00014
632,Bobby,0.000139
633,Gordon,0.000139
634,Maxton,0.00013700000000000002
635,Leighton,0.00013700000000000002
636,Dario,0.00013700000000000002
637,Reginald,0.00013700000000000002
638,Westin,0.00013700000000000002
639,Ledger,0.00013700000000000002
640,Valentin,0.00013700000000000002
641,Tadeo,0.00013700000000000002
642,Anakin,0.00013700000000000002
643,Aldo,0.000136
644,Khalid,0.000136
645,Toby,0.000136
646,Dayton,0.000135
647,Gatlin,0.000135
648,Billy,0.000135
649,Jermaine,0.000134
650,Alvaro,0.000133
651,Marlon,0.000133
652,Blaze,0.000133
653,Braydon,0.000132
654,Achilles,0.000132
655,Saint,0.000132
656,Eugene,0.000131
657,Xzavier,0.000131
658,Jerome,0.00013000000000000002
659,Onyx,0.00013000000000000002
660,Bjorn,0.00013000000000000002
661,Nova,0.00013000000000000002
662,Miller,0.00013000000000000002
663,Kylo,0.00013000000000000002
664,Leroy,0.000129
665,Alfred,0.000129
666,Kenzo,0.000129
667,Jordy,0.000128
668,Kendall,0.000127
669,Benicio,0.000127
670,Anson,0.000126
671,Jeremias,0.000126
672,Ronnie,0.000126
673,Marley,0.000126
674,Turner,0.000125
675,Gerald,0.000125
676,Mustafa,0.000124
677,Misael,0.000124
678,Rogelio,0.000124
679,Maxim,0.000124
680,Judson,0.000123
681,Louie,0.000122
682,Ulises,0.000122
683,Wesson,0.000121
684,Rocky,0.000121
685,Alfonso,0.000121
686,Duncan,0.00011999999999999999
687,Juelz,0.00011999999999999999
688,Bridger,0.00011899999999999999
689,Deshawn,0.00011899999999999999
690,Landry,0.000118
691,Reuben,0.000118
692,Avi,0.000118
693,Yehuda,0.000117
694,Yael,0.000117
695,Imran,0.000117
696,Alexzander,0.00011599999999999999
697,Lyric,0.00011599999999999999
698,Cristiano,0.00011599999999999999
699,Davion,0.00011499999999999999
700,Maddux,0.00011499999999999999
701,Jairo,0.00011499999999999999
702,Karsyn,0.00011499999999999999
703,Ignacio,0.00011399999999999999
704,Vance,0.00011399999999999999
705,Ralph,0.000113
706,Boden,0.000113
707,Reign,0.000113
708,Lyle,0.000113
709,Draven,0.00011200000000000001
710,Camilo,0.00011200000000000001
711,Jericho,0.00011100000000000001
712,Javion,0.00011100000000000001
713,Marcellus,0.00011100000000000001
714,Idris,0.00011100000000000001
715,Harper,0.00011
716,Cedric,0.00011
717,Justus,0.00011
718,Howard,0.00011
719,Zev,0.000109
720,Gibson,0.000109
721,Alaric,0.000109
722,Ernest,0.000109
723,Zavier,0.00010800000000000001
724,Genesis,0.00010800000000000001
725,Bishop,0.00010800000000000001
726,Benedict,0.00010800000000000001
727,Harlem,0.00010800000000000001
728,Randall,0.00010700000000000001
729,Gus,0.00010700000000000001
730,Kabir,0.00010700000000000001
731,Coleman,0.00010700000000000001
732,Benton,0.00010700000000000001
733,Archie,0.00010700000000000001
