Noah,0.009043,Sophia,0.011039
Liam,0.008999,Emma,0.010888
Jacob,0.008986,Olivia,0.009562
Mason,0.008793,Isabella,0.009161
William,0.008246,Ava,0.007924
Ethan,0.008062,Mia,0.006844
Michael,0.007681,Emily,0.006832
Alexander,0.007384,Abigail,0.006449
Jayden,0.007326,Madison,0.005515
Daniel,0.007068,Elizabeth,0.004895
Elijah,0.006811,Charlotte,0.004836
Aiden,0.006762,Avery,0.004777
James,0.006706,Sofia,0.004771
Benjamin,0.006685,Chloe,0.004564
Matthew,0.006611,Ella,0.004384
Jackson,0.006243,Harper,0.004307
Logan,0.006134,Amelia,0.004179
David,0.006112,Aubrey,0.004152
Anthony,0.006081,Addison,0.004021
Joseph,0.006046,Evelyn,0.003989
Joshua,0.005839,Natalie,0.003892
Andrew,0.005783,Grace,0.003821
Lucas,0.005724,Hannah,0.003783
Gabriel,0.005555,Zoey,0.003764
Samuel,0.005477,Victoria,0.003748
Christopher,0.005381,Lillian,0.003675
John,0.005293,Lily,0.003632
Dylan,0.005028,Brooklyn,0.003581
Isaac,0.005001,Samantha,0.00338
Ryan,0.004903,Layla,0.003373
Nathan,0.004809,Zoe,0.003101
Carter,0.004755,Audrey,0.002916
Caleb,0.004749,Leah,0.002909
Luke,0.004747,Allison,0.002831
Christian,0.004629,Anna,0.002784
Hunter,0.004442,Aaliyah,0.002721
Henry,0.0044,Savannah,0.002719
Owen,0.00435,Gabriella,0.00271
Landon,0.004338,Camila,0.002685
Jack,0.004252,Aria,0.002663
Wyatt,0.004244,Kaylee,0.00266
Jonathan,0.004238,Scarlett,0.002635
Eli,0.003933,Hailey,0.002616
Isaiah,0.003876,Arianna,0.002596
Sebastian,0.003747,Riley,0.002568
Jaxon,0.003739,Alexis,0.002483
Julian,0.003734,Nevaeh,0.00247
Brayden,0.003691,Sarah,0.002428
Gavin,0.003689,Claire,0.002423
Levi,0.003669,Sadie,0.002417
Aaron,0.003622,Peyton,0.002377
Oliver,0.003604,Aubree,0.002318
Jordan,0.003563,Serenity,0.002311
Nicholas,0.003538,Ariana,0.002296
Evan,0.003534,Genesis,0.002242
Connor,0.003528,Penelope,0.00223
Charles,0.003477,Alyssa,0.002184
Jeremiah,0.003443,Bella,0.002166
Cameron,0.003404,Taylor,0.002152
Adrian,0.0034,Alexa,0.002135
Thomas,0.003353,Kylie,0.002097
Robert,0.00332,Mackenzie,0.00209
Tyler,0.003294,Caroline,0.002072
Colton,0.00322,Kennedy,0.002059
Austin,0.00322,Autumn,0.002055
Jace,0.00317,Lucy,0.00205
Angel,0.003159,Ashley,0.00205
Dominic,0.003138,Madelyn,0.002047
Josiah,0.003111,Violet,0.00204
Brandon,0.003089,Stella,0.002032
Ayden,0.003017,Brianna,0.002026
Kevin,0.002945,Maya,0.001981
Zachary,0.002842,Skylar,0.001972
Parker,0.00281,Ellie,0.001958
Blake,0.0028,Julia,0.001946
Jose,0.002789,Sophie,0.001943
Chase,0.002751,Katherine,0.001934
Grayson,0.002749,Mila,0.001918
Jason,0.00273,Khloe,0.001914
Ian,0.002686,Paisley,0.001877
Bentley,0.002671,Annabelle,0.001843
Adam,0.002596,Alexandra,0.001826
Xavier,0.002466,Nora,0.001824
Cooper,0.002421,Melanie,0.00181
Justin,0.002413,London,0.001797
Nolan,0.002357,Gianna,0.001789
Hudson,0.002313,Naomi,0.001781
Easton,0.002307,Eva,0.001774
Jase,0.002266,Faith,0.001754
Carson,0.00225,Madeline,0.001754
Nathaniel,0.00223,Lauren,0.001744
Jaxson,0.002208,Nicole,0.001742
Kayden,0.002192,Ruby,0.001712
Brody,0.002151,Makayla,0.001706
Lincoln,0.002005,Kayla,0.001695
Luis,0.001988,Lydia,0.001687
Tristan,0.001985,Piper,0.001655
Damian,0.001972,Sydney,0.00165
Camden,0.001934,Jocelyn,0.001641
Juan,0.001932,Morgan,0.001621
Vincent,0.001914,Kimberly,0.001615
Bryson,0.001891,Molly,0.001602
Ryder,0.001875,Jasmine,0.001584
Asher,0.001831,Reagan,0.001582
Carlos,0.001828,Bailey,0.001568
Jesus,0.001824,Eleanor,0.001564
Micah,0.001815,Alice,0.001527
Maxwell,0.001803,Trinity,0.001516
Mateo,0.001773,Rylee,0.001507
Alex,0.001759,Andrea,0.001471
Max,0.001746,Hadley,0.00147
Leo,0.001736,Maria,0.001464
Elias,0.001736,Brooke,0.001433
Cole,0.001716,Mariah,0.001431
Miles,0.001692,Isabelle,0.001429
Silas,0.001683,Brielle,0.001401
Bryce,0.001667,Mya,0.001398
Eric,0.001616,Quinn,0.00138
Brantley,0.001585,Vivian,0.001377
Sawyer,0.001571,Natalia,0.001369
Declan,0.001548,Mary,0.001363
Braxton,0.001539,Liliana,0.00136
Kaiden,0.001538,Payton,0.00136
Colin,0.001511,Lilly,0.001354
Timothy,0.001508,Eliana,0.001353
Santiago,0.001507,Jade,0.001346
Antonio,0.001503,Cora,0.001346
Giovanni,0.001482,Paige,0.001341
Hayden,0.001466,Valentina,0.001331
Diego,0.001452,Kendall,0.001312
Leonardo,0.001445,Clara,0.001302
