,girlname,girlfreq
154,Amina/Imani/Amani,0.001075
155,Delaney/Dylan,0.001061
156,Paige,0.0010609999999999999
157,Mckenzie,0.00103
158,Harmony/Harmoni,0.001029
159,Molly,0.001027
160,Kinley/Kenley/Kynlee,0.001026
161,Emerson,0.001016
162,Nicole,0.001009
163,Melissa/Malaysia,0.0009939999999999999
164,Harley/Harlee,0.0009789999999999998
165,Ember/Amber,0.0009780000000000001
166,Shelby/Sylvia/Sylvie,0.000976
167,Ryleigh,0.000974
168,Ashlyn/Ashlynn/Aislinn,0.00097
169,Rachel,0.0009699999999999999
170,Brooke,0.000965
171,Kaia/Chaya/Kaiya/Kaya,0.0009629999999999999
172,Angelina,0.000958
173,Sienna/Siena,0.000957
174,Joanna/Johanna,0.0009490000000000001
175,Daleyza/Dallas,0.0009480000000000001
176,Reese,0.000944
177,Londyn,0.000941
178,Esther,0.0009369999999999999
179,Gracelyn/Gracelynn,0.0009260000000000001
180,Chelsea/Kelsey,0.000925
181,Makenna/Megan,0.000915
182,Alivia/Alyvia,0.0009100000000000001
183,Iris,0.0009050000000000001
184,Cassidy/Kassidy,0.0009009999999999999
185,Arabella,0.0009
186,Genevieve,0.0008960000000000001
187,Finley,0.000893
188,Sloane/Sloan,0.000884
189,Anastasia,0.0008820000000000001
190,Kendall,0.0008789999999999999
191,Kamryn/Camryn,0.000869
192,Vanessa,0.000859
193,Selah/Zaylee/Celia/Shayla,0.000851
194,Selena/Celine,0.0008359999999999999
195,Emmalyn/Emmeline/Emmalynn/Emmaline,0.0008290000000000001
196,Kayleigh/Kyleigh,0.0008290000000000001
197,Presley,0.0008289999999999999
198,Summer,0.0008269999999999999
199,Destiny,0.0008230000000000001
200,Eloise,0.00081
201,Fiona,0.000807
202,Christina/Christine/Kristina,0.0008029999999999999
203,Remi/Remy,0.0007740000000000001
204,Parker,0.0007650000000000001
205,Giselle,0.0007570000000000001
206,Elsie/Elsa,0.000755
207,Braelynn/Braelyn,0.00075
208,Sage/Saige,0.0007359999999999999
209,Georgia,0.000732
210,Dakota,0.000732
211,Lexi/Lexie,0.0007279999999999999
212,Jessica,0.000718
213,Lola,0.000715
214,Ainsley/Ansley,0.0007129999999999999
215,Stephanie,0.0007099999999999999
216,Josie,0.000704
217,Rowan,0.000699
218,Vera/Farrah,0.0006940000000000001
219,Hope,0.0006929999999999999
220,Kaitlyn/Kathleen,0.0006919999999999999
221,Evangeline,0.000691
222,Maggie,0.000685
223,Jessie/Jessa/Jaycee,0.000668
224,Sawyer,0.000663
225,Noelle,0.000655
226,Mckenna,0.000647
227,Karina/Karen,0.000646
228,Rosalie,0.0006450000000000001
229,Adelaide,0.000642
230,Maliyah/Malaya,0.00062
231,Lorelei/Lorelai,0.0006180000000000001
232,June,0.000615
233,Blakely,0.000609
234,Jennifer,0.000601
235,Skye/Sky,0.000601
236,Paris,0.0006
237,April/Abril,0.0005909999999999999
238,Miranda,0.000589
239,Lyric,0.000588
240,Ariyah/Ariya,0.000588
241,Jacqueline,0.000587
242,Lucille,0.000585
243,River,0.000585
244,Thea,0.00058
245,Carter/Karter,0.000575
246,Ruth,0.0005679999999999999
247,Blake,0.0005679999999999999
248,Frances/Princess,0.000566
249,Emersyn,0.0005549999999999999
250,Alessandra,0.000553
251,Fatima,0.000552
252,Nina,0.000541
253,Phoebe,0.000534
254,Winter/Wynter,0.000526
255,Leia,0.000523
256,Bethany/Paityn,0.000523
257,Amanda,0.000517
258,Freya,0.000516
259,Kenzie,0.000512
260,Lacey/Lisa,0.000506
261,Anika/Annika,0.000503
262,Laura,0.000499
263,Kendra,0.000496
264,Juniper,0.000495
265,Pearl/Perla,0.000495
266,Jazlyn/Jazlynn,0.000491
267,Joy,0.000491
268,Beatrice/Patricia,0.0004890000000000001
269,Elliot/Elliott,0.000489
270,Tenley/Tinley,0.000479
271,Felicity,0.000475
272,Nadia,0.00047300000000000006
273,Aspen,0.00046699999999999997
274,Cassandra/Kassandra,0.00046499999999999997
275,Zuri,0.00045999999999999996
276,Blair/Blaire,0.000457
277,Sabrina,0.000455
278,Gia,0.000452
279,Esmeralda,0.00045
280,Miracle,0.00044800000000000005
281,Logan,0.000443
282,Bianca,0.00044100000000000004
283,Alondra,0.00043799999999999997
284,Kathryn,0.000433
285,Tiffany/Davina,0.00043000000000000004
286,Jimena,0.00043
287,Gwendolyn,0.00042699999999999997
288,Carmen,0.000426
289,Maeve,0.000425
290,Annalise,0.000425
291,Daphne,0.000424
292,Liv/Livia,0.00042100000000000004
293,Veronica,0.00041900000000000005
294,Cheyenne,0.000417
295,Leslie,0.00041600000000000003
296,Harlow,0.000407
297,Tatum,0.000399
298,Francesca,0.000396
299,Mckinley,0.000393
300,Leighton,0.000392
301,Margot,0.00038500000000000003
302,Luciana,0.000383
303,Erika/Erica,0.00038199999999999996
304,Mallory,0.00038199999999999996
305,Rosemary,0.000381
306,Nia,0.00037999999999999997
307,Regina,0.00037999999999999997
308,Saylor,0.000377
309,Phoenix,0.000375
310,Alejandra,0.000373
311,Serena,0.00037200000000000004
312,Penny/Vienna,0.000368
313,Remington,0.000364
314,Analia/Annalee,0.000361
315,Zariyah/Sariyah,0.000359
316,Fernanda,0.000356
317,Aubrielle/Aubriella,0.000355
318,Yaretzi,0.000352
319,Lara/Lyra,0.00035
320,Colette,0.00035
321,Nayeli,0.00034700000000000003
322,Justice,0.000346
323,Samara,0.000346
324,Priscilla,0.00034500000000000004
325,Janelle,0.00034500000000000004
326,Louisa/Louise,0.000342
327,Itzel,0.00033999999999999997
328,Lennon,0.000339
329,Wendy/Andi,0.000338
330,Estelle/Estella,0.000334
331,Edith,0.000331
332,Marilyn,0.000328
333,Azariah/Azaria,0.000328
334,Aiyana/Ayana,0.000328
335,Raven,0.000327
336,Matilda,0.00032599999999999996
337,Celeste,0.00032599999999999996
338,Roselyn/Rosalyn,0.00032399999999999996
339,Angelica,0.000321
340,Charleigh,0.000321
341,Aisha,0.00032
342,Magnolia,0.000319
343,Cataleya,0.000314
344,Henley,0.000314
345,Mabel,0.00031299999999999996
346,Virginia,0.000312
347,Galilea,0.000308
348,Holly,0.000305
349,Bristol,0.000304
350,Meredith,0.000304
351,Cameron,0.000304
352,Sasha,0.000303
353,Royalty,0.000302
354,Lilith,0.000301
355,Madisyn,0.000298
356,Liberty,0.000298
357,Renata,0.000298
358,Brittany,0.000296
359,Gloria,0.000293
360,Skyla,0.000293
361,Giuliana,0.000292
362,Janiyah,0.000286
363,Cynthia,0.000285
364,Demi,0.000285
365,Crystal,0.000281
366,Everleigh,0.000281
367,Jolene,0.000281
368,Oakley,0.000277
369,Ophelia,0.000276
370,Monica,0.000269
371,Kimber,0.000267
372,Bridget,0.000263
373,Leona,0.000262
374,Marissa,0.000262
375,Julissa,0.000261
376,Coraline,0.000259
377,Addisyn,0.000259
378,Dayana,0.00025699999999999996
379,Kaliyah,0.00025699999999999996
380,Shiloh,0.000256
381,Jaliyah,0.00025499999999999996
382,Angie,0.00024900000000000004
383,Royal,0.000245
384,Greta,0.000245
385,Rory,0.000242
386,Ivory,0.000239
387,Guadalupe,0.00023799999999999998
388,Laurel,0.000236
389,Karsyn,0.00023500000000000002
390,Clarissa,0.00023500000000000002
391,Dorothy,0.00023500000000000002
392,Collins,0.000234
393,Armani,0.000233
394,Chanel,0.000233
395,Emory,0.00023199999999999997
396,Adele,0.00022999999999999998
397,Hadassah,0.00022999999999999998
398,Linda,0.000226
399,Teresa,0.000226
400,Angelique,0.000225
401,Sutton,0.00022400000000000002
402,Jolie,0.00022400000000000002
403,Aurelia,0.00022400000000000002
404,Esme,0.00022200000000000003
405,Meadow,0.00022
406,Zelda,0.00022
407,Monroe,0.00021600000000000002
408,Lennox,0.000205
409,Martha,0.00020299999999999997
410,Noa,0.00020299999999999997
411,Alma,0.000202
412,Jayden,0.000202
413,Ariadne,0.00020099999999999998
414,Natasha,0.00020099999999999998
415,Tatiana,0.0002
416,Clementine,0.0002
417,Joyce,0.000199
418,Salma,0.000199
419,Poppy,0.000198
420,Mina,0.000198
421,Audrina,0.000198
422,Simone,0.000197
423,Amaris,0.000196
424,Dulce,0.000196
425,Elora,0.000195
426,Belen,0.000194
427,Whitney,0.000194
428,Khaleesi,0.000193
429,Claudia,0.000193
430,Antonella,0.000192
431,Itzayana,0.00019099999999999998
432,Paulina,0.00019099999999999998
433,Bria,0.00018999999999999998
434,Lindsey,0.00018899999999999999
435,Joelle,0.000188
436,Astrid,0.000188
437,Giovanna,0.000188
438,Noemi,0.00018700000000000002
439,Tori,0.00018700000000000002
440,Mavis,0.00018600000000000002
441,Mercy,0.00018600000000000002
442,Corinne,0.000184
443,Frida,0.000183
444,Briar,0.000183
445,Estrella,0.000182
446,Taliyah,0.000182
447,Nola,0.000181
448,Montserrat,0.000181
449,Faye,0.000181
450,Deborah,0.000181
451,Paula,0.00018
452,Heavenly,0.00018
453,Courtney,0.00018
454,Reign,0.00017900000000000001
455,Stevie,0.000178
456,Brenda,0.000176
457,Hunter,0.000175
458,Paola,0.000175
459,Rivka,0.000173
460,Raquel,0.000172
461,Naya,0.000171
462,Barbara,0.00016999999999999999
463,Casey,0.000169
464,Landry,0.000169
465,Danica,0.000168
466,Aya,0.000168
467,Dalary,0.000167
468,Ingrid,0.000166
469,Zaniyah,0.000166
470,Kai,0.000166
471,Romina,0.000166
472,Holland,0.000166
473,Sandra,0.000166
474,Hadleigh,0.000165
475,Bryleigh,0.000164
476,Judith,0.00016299999999999998
477,Janessa,0.000162
478,Monserrat,0.000161
479,Bonnie,0.000161
480,Nancy,0.00016
481,Maxine,0.00016
482,Aranza,0.00015900000000000002
483,Zendaya,0.000157
484,Zainab,0.000156
485,Susan,0.000155
486,Lizbeth,0.000154
487,Sharon,0.000154
488,Mariyah,0.000154
489,Yamileth,0.000153
490,Jewel,0.000153
491,Zion,0.000153
492,Marjorie,0.000153
493,Marleigh,0.000153
494,Yasmin,0.000152
495,Tabitha,0.000151
496,Calliope,0.000151
497,Marisol,0.000151
498,Paloma,0.00015
499,Rhea,0.000149
500,Ramona,0.000149
501,Novalee,0.000148
502,Harleigh,0.000148
503,Frankie,0.000147
504,Desiree,0.000147
505,Moriah,0.000146
506,Joslyn,0.000144
507,Tinsley,0.000144
508,Micah,0.000144
509,Bexley,0.000143
510,Saoirse,0.000143
511,Cherish,0.00014199999999999998
512,Arden,0.00014199999999999998
513,Anniston,0.00014099999999999998
514,Heather,0.00014099999999999998
515,Riya,0.00014099999999999998
516,Nalani,0.000139
517,Antonia,0.00013700000000000002
518,Esperanza,0.00013700000000000002
519,Chandler,0.00013700000000000002
520,Kensington,0.00013700000000000002
