,boyname,boyfreq
70,Zachary/Zachariah/Zechariah/Zackary,0.003087
71,Robert,0.002999
72,Angel,0.00299
73,Hudson,0.002961
74,Lincoln,0.002939
75,Carson/Karson,0.002925
76,Ian/Wayne/Ean,0.0028699999999999993
77,Austin,0.002845
78,Jason/Jayson,0.0028280000000000002
79,Nolan,0.0028120000000000003
80,Asher/Azariah,0.002686
81,Miles/Myles,0.002682
82,Eric/Erick/Erik,0.0026590000000000003
83,Parker,0.002651
84,Adam,0.0026420000000000003
85,Cooper,0.0025800000000000003
86,Camden/Kamden/Kamdyn/Camdyn,0.0025340000000000002
87,Tyler,0.002529
88,Elias/Ellis/Elisha,0.002518
89,Brandon,0.0025050000000000003
90,Jaxson,0.002478
91,Micah/Mekhi/Mack/Makai,0.0024159999999999997
92,Damian/Damien,0.002402
93,Emmett/Ahmed/Ahmad/Emmitt/Emmet,0.002385
94,Bryan/Brian,0.0023020000000000002
95,Nathaniel/Nathanael,0.002301
96,Xavier,0.0022760000000000002
97,Bentley/Bentlee,0.0022719999999999997
98,Leo,0.002252
99,Steven/Stephen/Stefan,0.002199
100,Amir/Amari/Emery/Amare/Ameer,0.002176
101,Tristan/Tristen,0.0021309999999999996
102,Ezra,0.0021219999999999998
103,Jude/Judah,0.0021130000000000003
104,Sawyer,0.002092
105,Diego/Thiago,0.002091
106,Malachi/Malik/Malakai/Malaki,0.0020790000000000006
107,Blake,0.002072
108,Alan/Allen/Allan/Elian,0.0020659999999999997
109,Kyle/Gael,0.0020429999999999997
110,Ryder,0.0020350000000000004
111,Theodore,0.002034
112,Brody/Brodie,0.001992
113,Brantley/Brentley/Brantlee,0.001962
114,Emmanuel/Emanuel/Immanuel,0.0019389999999999998
115,Roman,0.0019030000000000002
116,Killian/Kellan/Kellen/Callen/Kylan/Callan/Kylen,0.0018770000000000002
117,Leonardo,0.001872
118,Cole/Kole,0.001867
119,Colin/Collin,0.001864
120,Elliot/Elliott,0.0018539999999999997
121,Luis,0.001829
122,Vincent,0.001823
123,Rhett/Reid/Reed,0.001823
124,Justin,0.00182
125,Silas/Sylas,0.001774
126,Declan,0.001757
127,Maxwell,0.001739
128,Jameson/Jamison,0.0017330000000000002
129,Juan,0.001725
130,Braxton/Brixton,0.0017209999999999999
131,Kason/Kayson/Cason/Kyson/Cayson/Kaison,0.001699
132,Giovanni/Giovani,0.001681
133,Carlos,0.001675
134,Max,0.001673
135,Bryce/Brice,0.001653
136,Dean/Danny/Dane/Dwayne,0.001653
137,Harrison,0.0016359999999999999
138,Axel,0.001588
139,Abel,0.0015869999999999999
140,Wesley,0.00158
141,Santiago,0.001577
142,Jesus,0.001557
143,Abraham/Ibrahim,0.001542
144,Bryson,0.001521
145,Alex,0.001521
146,Kai/Kye,0.0014990000000000001
147,George,0.001495
148,Everett,0.001493
149,Zayden/Zaiden,0.001467
150,Kingston,0.0014470000000000002
151,Calvin/Kelvin,0.001389
152,Ezekiel,0.001372
153,Timothy,0.001368
154,Maddox,0.0013650000000000001
155,Ryker,0.001354
156,Cade/Kade/Keith/Chad,0.0013509999999999998
157,Marcus/Markus,0.001336
158,Antonio,0.001336
159,Dawson/Tyson,0.001331
160,Bennett,0.00133
161,Derek/Derrick,0.00133
162,Richard,0.0013109999999999999
163,Rowan/Rowen/Rohan,0.001276
164,Joel,0.001273
165,Edward,0.0012720000000000001
166,Victor,0.001259
167,Miguel,0.001258
168,King,0.001255
169,Brady/Brett/Freddy,0.001254
170,Patrick,0.00124
171,Finn/Ben/Van,0.001229
172,Preston,0.0011970000000000001
173,Mark/Marc,0.001197
174,Gunner/Gunnar,0.001181
175,Omar/Omari,0.001176
176,Bradley,0.001176
177,Graham,0.001165
178,Grant,0.0011560000000000001
179,Alejandro,0.001134
180,Oscar,0.001125
181,Maverick,0.001113
182,Tucker,0.001093
183,Corbin/Korbin,0.001093
184,Javier/Jeffery/Jabari,0.001087
185,Avery,0.001085
186,Rylan/Raylan,0.001071
187,Iker,0.001067
188,Charlie/Carl,0.001042
189,August,0.001023
190,Riley,0.001023
191,Maximus,0.00101
192,Paul,0.000993
193,Kenneth,0.000991
194,Beau,0.000968
195,Peter,0.000947
196,Xander,0.0009449999999999999
197,Cody/Kody,0.000931
198,Kane/Kian/Cain/Kenny,0.000925
199,Kyrie/Gary/Kyree,0.000917
200,Jasper,0.0009130000000000001
201,Jax,0.0009119999999999999
202,Devin/Davian/Davin,0.0009069999999999999
203,Lorenzo,0.0009029999999999999
204,Beckett,0.000892
205,Waylon,0.000863
206,Phillip/Philip/Felipe,0.0008610000000000001
207,Mohamed/Mohammed/Mohammad,0.00086
208,Rafael/Raphael,0.0008590000000000001
209,Peyton/Payton,0.0008539999999999999
210,Tanner,0.000839
211,Jorge,0.0008359999999999999
212,Matias/Matthias/Mathias,0.000827
213,Zion,0.000826
214,Landen/Landyn,0.0008250000000000001
215,Paxton,0.00082
216,Andres,0.00082
217,Emiliano,0.000819
218,Brooks,0.00081
219,Simon,0.000805
220,Keegan/Keagan,0.000803
221,Ronan/Ronin,0.0008010000000000001
222,Griffin,0.00079
223,Seth/Zaid,0.000781
224,Israel,0.000773
225,Lane/Layne,0.0007639999999999999
226,Cohen/Kohen/Coen,0.0007639999999999999
227,Gage,0.000752
228,Messiah,0.000742
229,River,0.000742
230,Francisco,0.000727
231,Warren/Aryan/Arian,0.000725
232,Clayton,0.000723
233,Jaylen/Jalen,0.000718
234,Zander,0.0007160000000000001
235,Chance,0.000714
236,Eduardo,0.000709
237,Spencer,0.0007019999999999999
238,Dallas,0.0006929999999999999
239,Conner,0.000692
240,Drew/Trey,0.000691
241,Rhys/Reece/Reese,0.0006900000000000001
242,Marshall/Marcel,0.000687
243,Knox,0.000686
244,Travis,0.000686
245,Finley/Finnley,0.0006780000000000001
246,Raymond,0.000678
247,Felix,0.000674
248,Jayceon,0.0006730000000000001
249,Jaime/Jimmy/Jamie,0.0006720000000000001
250,Walter/Wilder,0.0006720000000000001
251,Garrett,0.000662
252,Kasen/Casen/Kaysen,0.000661
253,Fernando,0.000661
254,Martin,0.0006580000000000001
255,Ricardo,0.000656
256,Titus,0.000646
257,Cesar,0.0006389999999999999
258,Donovan,0.0006360000000000001
259,Manuel,0.0006349999999999999
260,Mario,0.0006320000000000001
261,Kyler,0.0006309999999999999
262,Adriel,0.0006309999999999999
263,Ace/Asa,0.000627
264,Milo,0.000627
265,Archer,0.000624
266,Skyler/Skylar,0.00062
267,Gannon/Cannon/Kannon,0.000619
268,Jeffrey,0.000617
269,Holden,0.000614
270,Arthur,0.00061
271,Leonel/Lionel,0.000601
272,Louis,0.000592
273,Angelo,0.000591
274,Remington,0.000591
275,Emerson,0.000589
276,Troy,0.000588
277,Maximiliano,0.000586
278,Fabian/Vivaan,0.0005840000000000001
279,Hector,0.000584
280,Emilio,0.000584
281,Anderson,0.0005809999999999999
282,Trevor,0.0005809999999999999
283,Phoenix,0.0005690000000000001
284,Frank/Frankie,0.000563
285,Julius,0.0005610000000000001
286,Barrett,0.000559
287,Leon,0.000557
288,Dillon/Talon,0.00055
289,Tobias,0.000549
290,Edgar,0.000545
291,Corey/Cory,0.000536
292,Marco,0.000531
293,Joaquin,0.000529
294,Darren/Darian/Darwin,0.0005269999999999999
295,Dante,0.000526
296,Ari/Harry,0.000525
297,Nico/Niko,0.000525
298,Abram/Ephraim,0.000523
299,Andy,0.000523
300,Cruz,0.000522
301,Bodhi/Bode/Bodie,0.000521
302,Brendan/Brenden,0.000521
303,Gideon,0.000515
304,Dalton,0.0005139999999999999
305,Jett,0.000513
306,Enzo,0.0005110000000000001
307,Sergio,0.0005099999999999999
308,Colt,0.0004980000000000001
309,Raiden/Rayden,0.000498
310,Walker,0.000495
311,Trenton,0.000495
312,Jared,0.0004940000000000001
313,Alexis,0.000487
314,Nash,0.00048600000000000005
315,Gregory,0.000482
316,Atticus,0.000479
317,Desmond,0.00047000000000000004
318,Grady,0.00047000000000000004
319,Quinn,0.00046399999999999995
320,Dakota,0.00045999999999999996
321,Colby/Kolby,0.00045799999999999997
322,Roberto,0.000453
323,Beckham,0.000452
324,Nehemiah,0.00044500000000000003
325,Major,0.00044500000000000003
326,Muhammad,0.00043200000000000004
327,Jamari/Jamir,0.000432
328,Kendrick,0.00043
329,Pedro,0.00042800000000000005
330,Alonzo/Alonso,0.000428
331,Orion,0.00042699999999999997
332,Solomon,0.00042699999999999997
333,Clark,0.000425
334,Khalil/Kalel,0.000424
335,Ruben,0.00042300000000000004
336,Porter,0.00042199999999999996
337,Noel,0.00042199999999999996
338,Rory,0.00041799999999999997
339,Romeo,0.000417
340,Leland,0.000417
341,Daxton,0.000417
342,Quentin/Quintin,0.000408
343,Colten/Kolten,0.00040399999999999995
344,Prince,0.00040300000000000004
345,Braylon,0.000399
346,Legend,0.000399
347,Pablo,0.000392
348,Jay,0.000392
349,Jensen,0.00038700000000000003
350,Drake,0.00038199999999999996
351,Esteban,0.000379
352,Joe/Joey,0.000379
353,Ismael,0.00037799999999999997
354,Russell,0.000375
355,Theo,0.000375
356,Marcos,0.00037400000000000004
357,Finnegan,0.00037400000000000004
358,Bruce,0.00037400000000000004
359,Blaine/Flynn,0.00037299999999999996
360,Jaxton,0.00037200000000000004
361,Dexter,0.00037
362,Braylen,0.00036899999999999997
363,Armando,0.000368
364,Gerardo,0.000364
365,Malcolm,0.000362
366,Tate,0.000361
367,Dariel/Terrell/Darrell,0.00036
368,Chandler,0.00035800000000000003
369,Milan,0.00035499999999999996
370,Jonas,0.000352
371,Damon,0.00035
372,Princeton,0.000349
373,Enrique,0.000349
374,Hugo,0.00034700000000000003
375,Ronald,0.00034500000000000004
376,Rayan/Riaan,0.00034500000000000004
377,Maximilian,0.000342
378,Lawson,0.000342
379,Harvey,0.000341
380,Hendrix,0.00033999999999999997
381,Raul,0.000339
382,Albert,0.000339
383,Donald,0.000339
384,Franklin,0.000338
385,Odin,0.000338
386,Brennan,0.000337
387,Kamryn/Kamren/Camren,0.000335
388,Brock,0.000333
389,Bryant/Brent,0.000331
390,Brycen,0.000328
391,Deacon,0.000327
392,Sullivan,0.00032599999999999996
393,Alec,0.00032599999999999996
394,Julio,0.000325
395,Scott,0.000325
396,Rodrigo,0.000324
397,Taylor,0.000322
398,Rocco,0.000322
399,Terrance/Terrence,0.000321
400,Royal,0.00031800000000000003
401,Pierce,0.00031800000000000003
402,Augustus,0.000317
403,Moses,0.00031299999999999996
404,Blaze/Blaise,0.000312
405,Salvador/Salvatore,0.000312
406,Cyrus,0.00031
407,Benson,0.000308
408,Moises,0.000307
409,Nikolai,0.000307
410,Davis,0.000307
411,Keaton,0.000305
412,Francis,0.000304
413,Ayaan/Ayan,0.000304
414,Ty,0.000301
415,Lennox,0.000294
416,Atlas,0.000294
417,Jerry,0.000293
418,Ryland,0.000292
419,Sterling,0.000292
420,Saul,0.00029
421,Dennis,0.00028900000000000003
422,Ray/Rey,0.000289
423,Lawrence,0.000285
424,Crew/Grey,0.000285
425,Arlo,0.00028399999999999996
426,Darius,0.000283
427,Tony,0.000283
428,Dustin,0.000283
429,Arjun,0.00028199999999999997
430,Chris,0.000277
431,Nasir,0.000275
432,Nixon,0.00027400000000000005
433,Armani,0.00027400000000000005
434,Kieran,0.00027400000000000005
435,Frederick,0.000273
436,Bowen,0.000273
437,Arturo,0.000273
438,Leonidas,0.000272
439,Remy,0.000272
440,Hassan/Ishaan,0.00027
441,Justice,0.00027
442,Winston,0.000269
443,Gustavo,0.000267
444,Aarav,0.000265
445,Curtis,0.000265
446,Royce,0.000262
447,Hank,0.000261
448,Roy,0.00026000000000000003
449,Moshe,0.00026000000000000003
450,Luciano,0.000259
451,Hayes,0.000259
452,Otto,0.00025699999999999996
453,Layton,0.000256
454,Sam,0.000256
455,Dax,0.00025499999999999996
456,Isaias,0.00025499999999999996
457,Marvin,0.00025499999999999996
458,Alberto,0.00025499999999999996
459,Devon,0.00025299999999999997
460,Trent,0.00025299999999999997
461,Johan,0.000252
462,Larry,0.000251
463,Mauricio,0.00025
464,Canaan/Keenan,0.00025
465,Dorian,0.00024900000000000004
466,Gianni,0.000244
467,Oakley,0.00024300000000000002
468,Randy,0.000242
469,Lewis,0.000242
470,Cullen,0.000241
471,Uriel,0.000241
472,Braydon,0.00023999999999999998
473,Soren,0.000239
474,Ezequiel,0.000239
475,Uriah,0.00023799999999999998
476,Crosby,0.00023700000000000001
477,Roger,0.000234
478,Camron/Kamron,0.000233
479,Ricky,0.000233
480,Roland,0.000231
481,Mitchell,0.000231
482,Tatum,0.00022999999999999998
483,Alfredo,0.00022999999999999998
484,Yusuf,0.000229
485,Kobe,0.00022799999999999999
486,Quinton,0.000227
487,Brayan,0.000226
488,Byron,0.00022400000000000002
489,Quincy,0.00022400000000000002
490,Ariel,0.000223
491,Duke,0.000223
492,Lance,0.000223
493,Alvin,0.000221
494,Boston,0.00022
495,London,0.00022
496,Santino,0.00022
497,Javion/Jayvion,0.00021799999999999999
498,Deandre,0.00021600000000000002
499,Lennon,0.00021600000000000002
500,Madden,0.000215
501,Orlando,0.00021400000000000002
502,Samson,0.000213
503,Douglas,0.000213
504,Hamza,0.000213
505,Bo,0.000213
506,Wilson,0.000212
507,Maurice,0.000212
508,Aldo,0.00021099999999999998
509,Conrad,0.00021
510,Nelson,0.00020800000000000001
511,Sincere,0.00020800000000000001
512,Edison,0.000206
513,Deangelo/Dangelo,0.000206
514,Ramon,0.000205
515,Lucian,0.000205
516,Vihaan,0.00020299999999999997
517,Titan,0.000202
518,Neil,0.000202
519,Ernesto,0.000202
520,Cassius,0.000199
521,Sage,0.000197
522,Memphis,0.000196
523,Leonard,0.000195
524,Abdullah,0.000194
525,Jaxen,0.000194
526,Forrest,0.000192
527,Harley,0.000192
528,Jagger,0.000192
529,Yahir,0.00019099999999999998
530,Terry,0.00018999999999999998
531,Guillermo,0.00018999999999999998
532,Fletcher,0.00018899999999999999
533,Bronson,0.000188
534,Morgan,0.00018600000000000002
535,Jefferson,0.000185
536,Valentino,0.000184
537,Lee,0.000183
538,Rex,0.000183
539,Demetrius,0.000183
540,Alessandro,0.000181
541,Toby,0.000181
542,Callum,0.000181
543,Stanley,0.00017900000000000001
544,Tripp,0.00017900000000000001
545,Langston,0.00017900000000000001
546,Kamari,0.00017900000000000001
547,Melvin,0.000177
548,Branson,0.000176
549,Adonis,0.000176
550,Axton,0.000176
551,Thaddeus,0.000175
552,Zeke,0.000174
553,Yosef,0.000173
554,Carmelo,0.000173
555,Tommy,0.000173
556,Bruno,0.000171
557,Rodney,0.00016999999999999999
558,Chaim,0.00016999999999999999
559,Jedidiah,0.000168
560,Clay,0.000168
561,Alden,0.000167
562,Harper,0.000167
563,Ares,0.000166
564,Jadiel,0.000166
565,Amos,0.000165
566,Xzavier,0.000165
567,Kareem,0.000164
568,Brecken,0.000164
569,Vicente,0.00016299999999999998
570,Samir,0.000162
571,Jamal,0.000162
572,Bobby,0.00016
573,Briggs,0.00015900000000000002
574,Ford,0.00015900000000000002
575,Kingsley,0.00015800000000000002
576,Davion,0.00015800000000000002
577,Westin,0.000157
578,Apollo,0.000157
579,Vance,0.000155
580,Marcelo,0.000153
581,Axl,0.000153
582,Gerald,0.000153
583,Jermaine,0.000153
584,Lachlan,0.000152
585,Dayton,0.000152
586,Dash,0.000152
587,Shaun,0.000151
588,Ronnie,0.000151
589,Stetson,0.00015
590,Maxim,0.000148
591,Channing,0.000147
592,Kendall,0.000147
593,Leandro,0.000146
594,Yousef,0.000145
595,Enoch,0.000145
596,Fisher,0.000144
597,Alfonso,0.000144
598,Anders,0.000144
599,Neymar,0.000144
600,Duncan,0.000144
601,Trace,0.00014199999999999998
602,Anson,0.00014
603,Clyde,0.00014
604,Maxton,0.00014
605,Harold,0.000139
606,Alexzander,0.000139
607,Billy,0.000138
608,Baylor,0.00013700000000000002
609,Marlon,0.000136
610,Vincenzo,0.000136
611,Gordon,0.000136
612,Lamar,0.000135
613,Castiel,0.000135
614,Augustine,0.000135
615,Sonny,0.000134
616,Harlan,0.000134
617,Eugene,0.000133
618,Miller,0.000133
619,Graysen,0.000132
620,Emory,0.000132
621,Junior,0.000132
622,Jerome,0.000131
623,Lochlan,0.000131
624,Rogelio,0.000131
625,Henrik,0.00013000000000000002
626,Giancarlo,0.00013000000000000002
627,Draven,0.00013000000000000002
628,Cristiano,0.00013000000000000002
629,Otis,0.00013000000000000002
630,Houston,0.000129
631,Magnus,0.000129
632,Hugh,0.000129
633,Maximo,0.000129
634,Rudy,0.000129
635,Marley,0.000128
636,Zavier,0.000128
637,Justus,0.000128
638,Leighton,0.000128
639,Cedric,0.000128
640,Landry,0.000128
641,Javon,0.000127
642,Reyansh,0.000125
643,Santana,0.000125
644,Benton,0.000125
645,Misael,0.000125
646,Abdiel,0.000125
647,Jonathon,0.000124
648,Urijah,0.000124
649,Jordy,0.000124
650,Zaire,0.000124
651,Franco,0.000124
652,Reuben,0.000124
653,Reginald,0.000124
654,Gauge,0.000123
655,Coleman,0.000123
656,Jairo,0.000123
657,Vaughn,0.000123
658,Judson,0.000122
659,Lyric,0.000121
660,Shiloh,0.000121
661,Damari,0.00011999999999999999
662,Denver,0.00011899999999999999
663,Dimitri,0.000118
664,Thatcher,0.000118
665,Alvaro,0.00011599999999999999
666,Anakin,0.00011599999999999999
667,Ulises,0.00011599999999999999
668,Eliseo,0.00011599999999999999
669,Mustafa,0.00011599999999999999
670,Dominique,0.00011599999999999999
671,Santos,0.00011499999999999999
672,Dario,0.00011499999999999999
673,Jadon,0.00011499999999999999
674,Craig,0.00011499999999999999
675,Jonael,0.00011399999999999999
676,Alfred,0.00011399999999999999
677,Tyrone,0.00011399999999999999
678,Valentin,0.00011399999999999999
679,Turner,0.00011399999999999999
680,Ignacio,0.000113
681,Rocky,0.000113
682,Musa,0.00011200000000000001
683,Marquis,0.00011200000000000001
684,Rodolfo,0.00011200000000000001
685,Kymani,0.00011100000000000001
686,Ridge,0.00011100000000000001
687,Jaziel,0.00011
688,Agustin,0.00011
689,Yehuda,0.00011
690,Steve,0.00011
691,Avi,0.000109
692,Kashton,0.000109
693,Boone,0.000109
694,Rashad,0.000109
695,Gibson,0.00010800000000000001
696,Seamus,0.00010800000000000001
697,Cairo,0.00010800000000000001
698,Triston,0.00010700000000000001
699,Ernest,0.000106
700,Camilo,0.000106
701,Sutton,0.000106
702,Rolando,0.000106
703,Jamarion,0.000106
704,Louie,0.000105
705,Achilles,0.000105
706,Jovani,0.000105
707,Huxley,0.000105
708,Yadiel,0.00010400000000000001
709,Chevy,0.00010400000000000001
710,Yisroel,0.00010400000000000001
711,Todd,0.00010400000000000001
712,Robin,0.00010400000000000001
713,Aarush,0.000103
714,Boden,0.000103
715,Truman,0.000103
716,Yahya,0.000103
717,Gilbert,0.000102
718,Osvaldo,0.000101
719,Reagan,0.000101
720,Yaakov,0.000101
721,Juelz,0.000101
722,Bishop,0.000101
723,Leroy,0.000101
724,Deshawn,0.0001
